PM10,PM25,SO2,NO2,O3,CO,Humidity,Temperature,WindDirection,WindSpeed,Evaporation,GlobalRadiation,SolarRadiation,DateTemp,Date,Day,Month,Year,Hour,Location,LocationInNum,LocationInNum,MaxDemand,Bill
24.02,17.225,0.0009,0.0083,0.0133,0.238,,,,,,,,27/02/2023,27/02/2023 03:00,27,2,2023,0300,KL,1,7473.419643,16638,3362.373735
17.736,12.163,0.0008,0.0071,0.0113,0.258,,,,,,,,27/02/2023,27/02/2023 04:00,27,2,2023,0400,KL,1,7473.419643,16638,3362.373735
13.049,8.105,0.0008,0.006,0.015,0.175,,,,,,,,27/02/2023,27/02/2023 05:00,27,2,2023,0500,KL,1,7473.419643,16638,3362.373735
6.478,2.197,0.0015,0.0133,0.0065, ,,,,,,,,27/02/2023,27/02/2023 08:00,27,2,2023,0800,KL,1,7473.419643,16638,3362.373735
43.28,23.678,0.0011,0.0175,0.0078, ,,,,,,,,27/02/2023,27/02/2023 10:00,27,2,2023,1000,KL,1,7473.419643,16638,3362.373735
35.062,25.805,0.001,0.0125,0.0196,0.323,,,,,,,,27/02/2023,27/02/2023 11:00,27,2,2023,1100,KL,1,7473.419643,16638,3362.373735
32.969,21.667,0.001,0.0122,0.028,0.409,,,,,,,,27/02/2023,27/02/2023 12:00,27,2,2023,1200,KL,1,7473.419643,16638,3362.373735
27.273,20.826,0.0008,0.0097,0.0324,0.291,,,,,,,,27/02/2023,27/02/2023 13:00,27,2,2023,1300,KL,1,7473.419643,16638,3362.373735
25.522,18.326,0.0009,0.0063,0.0328,0.203,,,,,,,,27/02/2023,27/02/2023 14:00,27,2,2023,1400,KL,1,7473.419643,16638,3362.373735
20.009,14.73,0.0008,0.0045,0.0313,0.183,,,,,,,,27/02/2023,27/02/2023 15:00,27,2,2023,1500,KL,1,7473.419643,16638,3362.373735
22.227,16.059,0.0008,0.0043,0.0333,0.144,,,,,,,,27/02/2023,27/02/2023 16:00,27,2,2023,1600,KL,1,7473.419643,16638,3362.373735
13.434,9.207,0.0009,0.0048,0.0298,0.191,,,,,,,,27/02/2023,27/02/2023 17:00,27,2,2023,1700,KL,1,7473.419643,16638,3362.373735
12.637,8.327,0.0009,0.006,0.025,0.26,,,,,,,,27/02/2023,27/02/2023 18:00,27,2,2023,1800,KL,1,7473.419643,16638,3362.373735
26.941,21.249,0.0009,0.0081,0.0211,0.342,,,,,,,,27/02/2023,27/02/2023 19:00,27,2,2023,1900,KL,1,7473.419643,16638,3362.373735
17.632,12.584,0.0009,0.0107,0.0107,0.516,,,,,,,,27/02/2023,27/02/2023 20:00,27,2,2023,2000,KL,1,7473.419643,16638,3362.373735
12.604,9.932,0.001,0.0139,0.0042,0.617,,,,,,,,27/02/2023,27/02/2023 21:00,27,2,2023,2100,KL,1,7473.419643,16638,3362.373735
26.011,21.914,0.001,0.014,0.0022,0.709,,,,,,,,27/02/2023,27/02/2023 22:00,27,2,2023,2200,KL,1,7473.419643,16638,3362.373735
31.836,26.794,0.0016,0.0108,0.0039,0.542,,,,,,,,27/02/2023,27/02/2023 23:00,27,2,2023,2300,KL,1,7473.419643,16638,3362.373735
12.643,10.444,0.0015,0.0122,0.001,0.519,,,,,,,,27/03/2023,27/03/2023 00:00,27,3,2023,0000,KL,1,8347.346774,18657,3782.025806
11.53,9.398,0.0014,0.0093,0.0036,0.338,,,,,,,,27/03/2023,27/03/2023 01:00,27,3,2023,0100,KL,1,8347.346774,18657,3782.025806
13.112,10.81,0.0015,0.0101,0.0015,0.397,,,,,,,,27/03/2023,27/03/2023 02:00,27,3,2023,0200,KL,1,8347.346774,18657,3782.025806
15.225,12.255,0.0014,0.0092,0.0016,0.365,,,,,,,,27/03/2023,27/03/2023 03:00,27,3,2023,0300,KL,1,8347.346774,18657,3782.025806
11.955,9.229,0.0013,0.0071,0.0044,0.249,,,,,,,,27/03/2023,27/03/2023 04:00,27,3,2023,0400,KL,1,8347.346774,18657,3782.025806
12.225,9.23,0.0014,0.0078,0.0018,0.276,,,,,,,,27/03/2023,27/03/2023 05:00,27,3,2023,0500,KL,1,8347.346774,18657,3782.025806
11.841,7.642,0.0018,0.0083,0.0006, ,,,,,,,,27/03/2023,27/03/2023 08:00,27,3,2023,0800,KL,1,8347.346774,18657,3782.025806
13.443,8.703,0.0015,0.0085,0.0029, ,,,,,,,,27/03/2023,27/03/2023 10:00,27,3,2023,1000,KL,1,8347.346774,18657,3782.025806
11.078,7.946,0.0015,0.0098,0.0126,0.566,,,,,,,,27/03/2023,27/03/2023 11:00,27,3,2023,1100,KL,1,8347.346774,18657,3782.025806
13.196,10.397,0.0014,0.0115,0.0318,0.466,,,,,,,,27/03/2023,27/03/2023 12:00,27,3,2023,1200,KL,1,8347.346774,18657,3782.025806
23.033,20.806,0.0014,0.0082,0.0364,0.329,,,,,,,,27/03/2023,27/03/2023 13:00,27,3,2023,1300,KL,1,8347.346774,18657,3782.025806
12.845,10.02,0.0016,0.0069,0.0336,0.323,,,,,,,,27/03/2023,27/03/2023 14:00,27,3,2023,1400,KL,1,8347.346774,18657,3782.025806
11.193,8.605,0.0013,0.004,0.0238,0.241,,,,,,,,27/03/2023,27/03/2023 15:00,27,3,2023,1500,KL,1,8347.346774,18657,3782.025806
21.825,20.242,0.0014,0.0036,0.025,0.222,,,,,,,,27/03/2023,27/03/2023 16:00,27,3,2023,1600,KL,1,8347.346774,18657,3782.025806
37.216,33.006,0.0014,0.0082,0.0278,0.384,,,,,,,,27/03/2023,27/03/2023 17:00,27,3,2023,1700,KL,1,8347.346774,18657,3782.025806
44.281,38.755,0.0016,0.0156,0.0285,0.762,,,,,,,,27/03/2023,27/03/2023 18:00,27,3,2023,1800,KL,1,8347.346774,18657,3782.025806
15.05,9.481,0.0016,0.0155,0.0318,0.601,,,,,,,,27/03/2023,27/03/2023 19:00,27,3,2023,1900,KL,1,8347.346774,18657,3782.025806
28.181,24.601,0.0017,0.0161,0.0161,0.578,,,,,,,,27/03/2023,27/03/2023 20:00,27,3,2023,2000,KL,1,8347.346774,18657,3782.025806
17.448,14.101,0.0017,0.0134,0.0176,0.503,,,,,,,,27/03/2023,27/03/2023 21:00,27,3,2023,2100,KL,1,8347.346774,18657,3782.025806
17.684,15.082,0.0017,0.0124,0.0148,0.52,,,,,,,,27/03/2023,27/03/2023 22:00,27,3,2023,2200,KL,1,8347.346774,18657,3782.025806
12.682,10.544,0.0016,0.0108,0.0135,0.546,,,,,,,,27/03/2023,27/03/2023 23:00,27,3,2023,2300,KL,1,8347.346774,18657,3782.025806
19.581,14.266,0.0007,0.0117,0.0051,0.661,,,,,,,,27/04/2023,27/04/2023 00:00,27,4,2023,0000,KL,1,7525.863889,18645,3385.941264
34.021,24.483,0.001,0.0099,0.0016,0.652,,,,,,,,27/04/2023,27/04/2023 01:00,27,4,2023,0100,KL,1,7525.863889,18645,3385.941264
30.725,19.847,0.0008,0.009,0.001,0.62,,,,,,,,27/04/2023,27/04/2023 02:00,27,4,2023,0200,KL,1,7525.863889,18645,3385.941264
37.124,24.187,0.0009,0.0086,0.0009,0.663,,,,,,,,27/04/2023,27/04/2023 03:00,27,4,2023,0300,KL,1,7525.863889,18645,3385.941264
37.797,25.414,0.0007,0.0074,0.0009,0.552,,,,,,,,27/04/2023,27/04/2023 04:00,27,4,2023,0400,KL,1,7525.863889,18645,3385.941264
30.549,20.234,0.0007,0.0074,0.0006,0.564,,,,,,,,27/04/2023,27/04/2023 05:00,27,4,2023,0500,KL,1,7525.863889,18645,3385.941264
28.129,18.512,0.0008,0.0101,0.0028, ,,,,,,,,27/04/2023,27/04/2023 10:00,27,4,2023,1000,KL,1,7525.863889,18645,3385.941264
24.993,14.555,0.0007,0.0113,0.0076, ,,,,,,,,27/04/2023,27/04/2023 11:00,27,4,2023,1100,KL,1,7525.863889,18645,3385.941264
17.755,12.721,0.0007,0.0091,0.0101, ,,,,,,,,27/04/2023,27/04/2023 12:00,27,4,2023,1200,KL,1,7525.863889,18645,3385.941264
8.678,3.473,0.0006,0.0065,0.0117, ,,,,,,,,27/04/2023,27/04/2023 13:00,27,4,2023,1300,KL,1,7525.863889,18645,3385.941264
19.175,17.464,0.0006,0.0057,0.0164, ,,,,,,,,27/04/2023,27/04/2023 14:00,27,4,2023,1400,KL,1,7525.863889,18645,3385.941264
11.446,7.228,0.0006,0.0047,0.0174, ,,,,,,,,27/04/2023,27/04/2023 15:00,27,4,2023,1500,KL,1,7525.863889,18645,3385.941264
14.984,9.541,0.0006,0.0067,0.0189,0.057,,,,,,,,27/04/2023,27/04/2023 16:00,27,4,2023,1600,KL,1,7525.863889,18645,3385.941264
17.622,8.852,0.0007,0.011,0.0282,0.164,,,,,,,,27/04/2023,27/04/2023 17:00,27,4,2023,1700,KL,1,7525.863889,18645,3385.941264
18.467,13.312,0.0007,0.0101,0.0216,0.123,,,,,,,,27/04/2023,27/04/2023 18:00,27,4,2023,1800,KL,1,7525.863889,18645,3385.941264
8.142,3.595,0.0008,0.0104,0.0091,0.185,,,,,,,,27/04/2023,27/04/2023 19:00,27,4,2023,1900,KL,1,7525.863889,18645,3385.941264
10.009,5.019,0.0009,0.0127,0.0048,0.319,,,,,,,,27/04/2023,27/04/2023 20:00,27,4,2023,2000,KL,1,7525.863889,18645,3385.941264
18.657,11.559,0.0009,0.013,0.0031,0.342,,,,,,,,27/04/2023,27/04/2023 21:00,27,4,2023,2100,KL,1,7525.863889,18645,3385.941264
28.517,22.1,0.0009,0.0131,0.0024,0.444,,,,,,,,27/04/2023,27/04/2023 22:00,27,4,2023,2200,KL,1,7525.863889,18645,3385.941264
26.112,18.23,0.0009,0.0121,0.0009,0.41,,,,,,,,27/04/2023,27/04/2023 23:00,27,4,2023,2300,KL,1,7525.863889,18645,3385.941264
24.674,16.339,0.0017,0.0135,0.0004,0.647,,,,,,,,27/05/2023,27/05/2023 00:00,27,5,2023,0000,KL,1,9482.163978,20132,4416.254704
22.775,14.457,0.002,0.0112,0.0006,0.581,,,,,,,,27/05/2023,27/05/2023 01:00,27,5,2023,0100,KL,1,9482.163978,20132,4416.254704
19.162,9.912,0.0019,0.0102,0.0004,0.552,,,,,,,,27/05/2023,27/05/2023 02:00,27,5,2023,0200,KL,1,9482.163978,20132,4416.254704
24.21,13.734,0.0015,0.0091,0.0005,0.513,,,,,,,,27/05/2023,27/05/2023 03:00,27,5,2023,0300,KL,1,9482.163978,20132,4416.254704
13.7,5.694,0.0014,0.0088,0.0005,0.394,,,,,,,,27/05/2023,27/05/2023 04:00,27,5,2023,0400,KL,1,9482.163978,20132,4416.254704
24.657,14.816,0.0013,0.0089,0.0005,0.376,,,,,,,,27/05/2023,27/05/2023 05:00,27,5,2023,0500,KL,1,9482.163978,20132,4416.254704
22.115,11.903,0.0017,0.0098,0.0031,0.639,,,,,,,,27/05/2023,27/05/2023 10:00,27,5,2023,1000,KL,1,9482.163978,20132,4416.254704
36.689,26.356,0.0015,0.0116,0.0089,0.551,,,,,,,,27/05/2023,27/05/2023 11:00,27,5,2023,1100,KL,1,9482.163978,20132,4416.254704
36.729,26.036,0.0013,0.0099,0.0167,0.388,,,,,,,,27/05/2023,27/05/2023 12:00,27,5,2023,1200,KL,1,9482.163978,20132,4416.254704
28.728,19.8,0.0013,0.0091,0.0236,0.311,,,,,,,,27/05/2023,27/05/2023 13:00,27,5,2023,1300,KL,1,9482.163978,20132,4416.254704
15.278,9.766,0.0013,0.0083,0.0306,0.339,,,,,,,,27/05/2023,27/05/2023 14:00,27,5,2023,1400,KL,1,9482.163978,20132,4416.254704
19.122,9.845,0.0013,0.0089,0.0262,0.4,,,,,,,,27/05/2023,27/05/2023 15:00,27,5,2023,1500,KL,1,9482.163978,20132,4416.254704
21.304,12.512,0.0013,0.0075,0.0285,0.264,,,,,,,,27/05/2023,27/05/2023 16:00,27,5,2023,1600,KL,1,9482.163978,20132,4416.254704
15.238,8.572,0.0013,0.0086,0.031, ,,,,,,,,27/05/2023,27/05/2023 17:00,27,5,2023,1700,KL,1,9482.163978,20132,4416.254704
27.261,13.743,0.0014,0.011,0.0248,0.405,,,,,,,,27/05/2023,27/05/2023 18:00,27,5,2023,1800,KL,1,9482.163978,20132,4416.254704
20.116,7.948,0.0014,0.0114,0.0165,0.481,,,,,,,,27/05/2023,27/05/2023 19:00,27,5,2023,1900,KL,1,9482.163978,20132,4416.254704
19.531,10.895,0.0015,0.0122,0.0125,0.488,,,,,,,,27/05/2023,27/05/2023 20:00,27,5,2023,2000,KL,1,9482.163978,20132,4416.254704
29.924,19.253,0.0016,0.0137,0.009,0.557,,,,,,,,27/05/2023,27/05/2023 21:00,27,5,2023,2100,KL,1,9482.163978,20132,4416.254704
29.553,20.884,0.0014,0.0155,0.006,0.651,,,,,,,,27/05/2023,27/05/2023 22:00,27,5,2023,2200,KL,1,9482.163978,20132,4416.254704
35.989,26.803,0.0015,0.0154,0.005,0.75,,,,,,,,27/05/2023,27/05/2023 23:00,27,5,2023,2300,KL,1,9482.163978,20132,4416.254704
11.489,4.983,0.002,0.0106,0.0037,0.505,,,,,,,,27/06/2023,27/06/2023 00:00,27,6,2023,0000,KL,1,8859.7875,19334,4051.65475
37.465,29.826,0.0023,0.0106,0.0012,0.823,,,,,,,,27/06/2023,27/06/2023 01:00,27,6,2023,0100,KL,1,8859.7875,19334,4051.65475
25.684,17.687,0.0022,0.0098,0.001,0.613,,,,,,,,27/06/2023,27/06/2023 02:00,27,6,2023,0200,KL,1,8859.7875,19334,4051.65475
30.571,23.793,0.0019,0.009,0.0007,0.283,,,,,,,,27/06/2023,27/06/2023 03:00,27,6,2023,0300,KL,1,8859.7875,19334,4051.65475
9.124,3.484,0.0019,0.0073,0.0015,0.17,,,,,,,,27/06/2023,27/06/2023 04:00,27,6,2023,0400,KL,1,8859.7875,19334,4051.65475
28.671,20.303,0.002,0.0077,0.0008,0.27,,,,,,,,27/06/2023,27/06/2023 05:00,27,6,2023,0500,KL,1,8859.7875,19334,4051.65475
25.648,12.748,0.002,0.0121,0.0076,0.613,,,,,,,,27/06/2023,27/06/2023 10:00,27,6,2023,1000,KL,1,8859.7875,19334,4051.65475
36.521,25.823,0.002,0.0155,0.0157,0.565,,,,,,,,27/06/2023,27/06/2023 11:00,27,6,2023,1100,KL,1,8859.7875,19334,4051.65475
27.943,19.572,0.0019,0.0104,0.0191,0.229,,,,,,,,27/06/2023,27/06/2023 12:00,27,6,2023,1200,KL,1,8859.7875,19334,4051.65475
25.409,17.679,0.0018,0.0093,0.0219, ,,,,,,,,27/06/2023,27/06/2023 13:00,27,6,2023,1300,KL,1,8859.7875,19334,4051.65475
27.041,18.91,0.0021,0.0096,0.026,0.284,,,,,,,,27/06/2023,27/06/2023 14:00,27,6,2023,1400,KL,1,8859.7875,19334,4051.65475
22.598,8.654,0.0018,0.0084,0.0273,0.194,,,,,,,,27/06/2023,27/06/2023 15:00,27,6,2023,1500,KL,1,8859.7875,19334,4051.65475
18.196,5.93,0.0019,0.0083,0.0249,0.15,,,,,,,,27/06/2023,27/06/2023 16:00,27,6,2023,1600,KL,1,8859.7875,19334,4051.65475
36.322,24.195,0.0019,0.0093,0.026,0.199,,,,,,,,27/06/2023,27/06/2023 17:00,27,6,2023,1700,KL,1,8859.7875,19334,4051.65475
29.69,8.983,0.0019,0.0081,0.025,0.268,,,,,,,,27/06/2023,27/06/2023 18:00,27,6,2023,1800,KL,1,8859.7875,19334,4051.65475
21.281,9.336,0.0022,0.0083,0.0203,0.34,,,,,,,,27/06/2023,27/06/2023 19:00,27,6,2023,1900,KL,1,8859.7875,19334,4051.65475
35.488,21.617,0.002,0.0093,0.0193,0.289,,,,,,,,27/06/2023,27/06/2023 20:00,27,6,2023,2000,KL,1,8859.7875,19334,4051.65475
23.269,11.611,0.0018,0.0082,0.0175,0.182,,,,,,,,27/06/2023,27/06/2023 21:00,27,6,2023,2100,KL,1,8859.7875,19334,4051.65475
13.939,8.677,0.0019,0.0104,0.0097,0.279,,,,,,,,27/06/2023,27/06/2023 22:00,27,6,2023,2200,KL,1,8859.7875,19334,4051.65475
21.44,15.194,0.002,0.013,0.0047,0.389,,,,,,,,27/06/2023,27/06/2023 23:00,27,6,2023,2300,KL,1,8859.7875,19334,4051.65475
40.981,24.023,0.0027,0.0205,0.0006,0.425,,,,,,,,27/07/2023,27/07/2023 00:00,27,7,2023,0000,KL,1,7762.88172,17253,3444.284355
37.755,20.147,0.0027,0.0183,0.0005,0.346,,,,,,,,27/07/2023,27/07/2023 01:00,27,7,2023,0100,KL,1,7762.88172,17253,3444.284355
29.329,13.965,0.0026,0.0164,0.0005,0.35,,,,,,,,27/07/2023,27/07/2023 02:00,27,7,2023,0200,KL,1,7762.88172,17253,3444.284355
22.804,8.062,0.0027,0.0146,0.0004,0.499,,,,,,,,27/07/2023,27/07/2023 03:00,27,7,2023,0300,KL,1,7762.88172,17253,3444.284355
22.576,11.561,0.0026,0.0129,0.0005,0.281,,,,,,,,27/07/2023,27/07/2023 04:00,27,7,2023,0400,KL,1,7762.88172,17253,3444.284355
23.609,13.806,0.0026,0.0109,0.0004,0.169,,,,,,,,27/07/2023,27/07/2023 05:00,27,7,2023,0500,KL,1,7762.88172,17253,3444.284355
39.915,20.047,0.0029,0.0131,0.003,0.864,,,,,,,,27/07/2023,27/07/2023 10:00,27,7,2023,1000,KL,1,7762.88172,17253,3444.284355
30.129,17.236,0.0032,0.0136,0.0067,0.505,,,,,,,,27/07/2023,27/07/2023 11:00,27,7,2023,1100,KL,1,7762.88172,17253,3444.284355
44.709,24.996,0.0033,0.0151,0.0115,0.48,,,,,,,,27/07/2023,27/07/2023 12:00,27,7,2023,1200,KL,1,7762.88172,17253,3444.284355
46.492,27.219,0.0027,0.0128,0.0214,0.399,,,,,,,,27/07/2023,27/07/2023 13:00,27,7,2023,1300,KL,1,7762.88172,17253,3444.284355
22.786,9.052,0.0026,0.012,0.0185,0.25,,,,,,,,27/07/2023,27/07/2023 14:00,27,7,2023,1400,KL,1,7762.88172,17253,3444.284355
42.408,17.02,0.0026,0.0115,0.0305, ,,,,,,,,27/07/2023,27/07/2023 15:00,27,7,2023,1500,KL,1,7762.88172,17253,3444.284355
41.739,22.84,0.0025,0.0103,0.0384,0.217,,,,,,,,27/07/2023,27/07/2023 16:00,27,7,2023,1600,KL,1,7762.88172,17253,3444.284355
33.509,12.568,0.0027,0.0107,0.0373,0.286,,,,,,,,27/07/2023,27/07/2023 17:00,27,7,2023,1700,KL,1,7762.88172,17253,3444.284355
52.412,22.723,0.0029,0.0153,0.0292,0.507,,,,,,,,27/07/2023,27/07/2023 18:00,27,7,2023,1800,KL,1,7762.88172,17253,3444.284355
45.065,21.682,0.0028,0.0153,0.0306,0.589,,,,,,,,27/07/2023,27/07/2023 19:00,27,7,2023,1900,KL,1,7762.88172,17253,3444.284355
42.367,20.316,0.0027,0.0146,0.0275,0.491,,,,,,,,27/07/2023,27/07/2023 20:00,27,7,2023,2000,KL,1,7762.88172,17253,3444.284355
42.164,22.541,0.0027,0.0144,0.017,0.481,,,,,,,,27/07/2023,27/07/2023 21:00,27,7,2023,2100,KL,1,7762.88172,17253,3444.284355
42.976,24.545,0.0026,0.0173,0.0064,0.7,,,,,,,,27/07/2023,27/07/2023 22:00,27,7,2023,2200,KL,1,7762.88172,17253,3444.284355
44.959,28.893,0.0028,0.021,0.0017,0.76,,,,,,,,27/07/2023,27/07/2023 23:00,27,7,2023,2300,KL,1,7762.88172,17253,3444.284355
35.84,29.101,0.0018,0.0156,0.0011,0.666,,,,,,,,27/08/2023,27/08/2023 00:00,27,8,2023,0000,KL,1,7390.15457,15683,4546.278132
35.717,23.138,0.0017,0.0125,0.0013,0.445,,,,,,,,27/08/2023,27/08/2023 01:00,27,8,2023,0100,KL,1,7390.15457,15683,4546.278132
28.94,22.131,0.0017,0.0103,0.0012,0.397,,,,,,,,27/08/2023,27/08/2023 02:00,27,8,2023,0200,KL,1,7390.15457,15683,4546.278132
24.505,16.174,0.0016,0.0095,0.0005,0.452,,,,,,,,27/08/2023,27/08/2023 03:00,27,8,2023,0300,KL,1,7390.15457,15683,4546.278132
28.412,17.196,0.0016,0.0087,0.0005,0.336,,,,,,,,27/08/2023,27/08/2023 04:00,27,8,2023,0400,KL,1,7390.15457,15683,4546.278132
22.638,13.012,0.0016,0.0086,0.0005,0.3,,,,,,,,27/08/2023,27/08/2023 05:00,27,8,2023,0500,KL,1,7390.15457,15683,4546.278132
31.415,19.64,0.0019,0.0072,0.0008,0.345,,,,,,,,27/08/2023,27/08/2023 08:00,27,8,2023,0800,KL,1,7390.15457,15683,4546.278132
36.35,25.382,0.0016,0.0089,0.0126,0.454,,,,,,,,27/08/2023,27/08/2023 10:00,27,8,2023,1000,KL,1,7390.15457,15683,4546.278132
35.689,28.681,0.0016,0.0082,0.0269, ,,,,,,,,27/08/2023,27/08/2023 11:00,27,8,2023,1100,KL,1,7390.15457,15683,4546.278132
22.244,14.025,0.0016,0.0078,0.0378, ,,,,,,,,27/08/2023,27/08/2023 12:00,27,8,2023,1200,KL,1,7390.15457,15683,4546.278132
29.183,21.556,0.0016,0.0074,0.047, ,,,,,,,,27/08/2023,27/08/2023 13:00,27,8,2023,1300,KL,1,7390.15457,15683,4546.278132
25.392,18.988,0.0015,0.0062,0.0504, ,,,,,,,,27/08/2023,27/08/2023 14:00,27,8,2023,1400,KL,1,7390.15457,15683,4546.278132
22.072,17.592,0.0017,0.0062,0.0513,0.316,,,,,,,,27/08/2023,27/08/2023 15:00,27,8,2023,1500,KL,1,7390.15457,15683,4546.278132
37.16,26.582,0.0017,0.0071,0.0482,0.279,,,,,,,,27/08/2023,27/08/2023 16:00,27,8,2023,1600,KL,1,7390.15457,15683,4546.278132
26.161,19.48,0.0016,0.008,0.0358,0.162,,,,,,,,27/08/2023,27/08/2023 17:00,27,8,2023,1700,KL,1,7390.15457,15683,4546.278132
25.71,20.729,0.0015,0.0082,0.0283,0.276,,,,,,,,27/08/2023,27/08/2023 18:00,27,8,2023,1800,KL,1,7390.15457,15683,4546.278132
22.639,17.881,0.0016,0.0094,0.0244,0.353,,,,,,,,27/08/2023,27/08/2023 19:00,27,8,2023,1900,KL,1,7390.15457,15683,4546.278132
35.604,28.924,0.0017,0.0139,0.0125,0.556,,,,,,,,27/08/2023,27/08/2023 20:00,27,8,2023,2000,KL,1,7390.15457,15683,4546.278132
28.225,21.293,0.0017,0.0137,0.0054,0.677,,,,,,,,27/08/2023,27/08/2023 21:00,27,8,2023,2100,KL,1,7390.15457,15683,4546.278132
34.043,24.019,0.0019,0.0119,0.0031,0.628,,,,,,,,27/08/2023,27/08/2023 22:00,27,8,2023,2200,KL,1,7390.15457,15683,4546.278132
40.565,31.617,0.002,0.0138,0.0004,0.844,,,,,,,,27/08/2023,27/08/2023 23:00,27,8,2023,2300,KL,1,7390.15457,15683,4546.278132
55.601,42.824,0.0025,0.019,0.0017,0.467,,,,,,,,27/09/2023,27/09/2023 00:00,27,9,2023,0000,KL,1,7336.9125,16070,4544.277153
58.193,44.513,0.0028,0.0173,0.001,0.273,,,,,,,,27/09/2023,27/09/2023 01:00,27,9,2023,0100,KL,1,7336.9125,16070,4544.277153
50.299,37.671,0.0023,0.0163,0.0026,0.288,,,,,,,,27/09/2023,27/09/2023 02:00,27,9,2023,0200,KL,1,7336.9125,16070,4544.277153
55.808,43.158,0.0021,0.0147,0.0011,0.381,,,,,,,,27/09/2023,27/09/2023 03:00,27,9,2023,0300,KL,1,7336.9125,16070,4544.277153
54.615,42.451,0.0022,0.0129,0.0013,0.429,,,,,,,,27/09/2023,27/09/2023 04:00,27,9,2023,0400,KL,1,7336.9125,16070,4544.277153
50.717,39.355,0.0022,0.013,0.0007,0.432,,,,,,,,27/09/2023,27/09/2023 05:00,27,9,2023,0500,KL,1,7336.9125,16070,4544.277153
40.297,29.101,0.0025,0.0155,0.013,0.808,,,,,,,,27/09/2023,27/09/2023 10:00,27,9,2023,1000,KL,1,7336.9125,16070,4544.277153
38.92,27.055,0.0023,0.0139,0.0318,0.585,,,,,,,,27/09/2023,27/09/2023 11:00,27,9,2023,1100,KL,1,7336.9125,16070,4544.277153
49.079,32.916,0.0023,0.0114,0.0481,0.446,,,,,,,,27/09/2023,27/09/2023 12:00,27,9,2023,1200,KL,1,7336.9125,16070,4544.277153
52.903,35.036,0.0023,0.0103,0.0561,0.524,,,,,,,,27/09/2023,27/09/2023 13:00,27,9,2023,1300,KL,1,7336.9125,16070,4544.277153
66.47,49.39,0.0023,0.0084,0.0557,0.471,,,,,,,,27/09/2023,27/09/2023 14:00,27,9,2023,1400,KL,1,7336.9125,16070,4544.277153
51.551,33.637,0.0023,0.0083,0.0572, ,,,,,,,,27/09/2023,27/09/2023 15:00,27,9,2023,1500,KL,1,7336.9125,16070,4544.277153
60.607,40.846,0.0022,0.0088,0.0522,0.43,,,,,,,,27/09/2023,27/09/2023 16:00,27,9,2023,1600,KL,1,7336.9125,16070,4544.277153
69.708,51.584,0.0024,0.0091,0.0486,0.444,,,,,,,,27/09/2023,27/09/2023 17:00,27,9,2023,1700,KL,1,7336.9125,16070,4544.277153
66.435,48.891,0.0024,0.0088,0.0464,0.467,,,,,,,,27/09/2023,27/09/2023 18:00,27,9,2023,1800,KL,1,7336.9125,16070,4544.277153
66.637,50.283,0.0026,0.0096,0.0392,0.51,,,,,,,,27/09/2023,27/09/2023 19:00,27,9,2023,1900,KL,1,7336.9125,16070,4544.277153
60.097,44.277,0.0026,0.0114,0.0277,0.505,,,,,,,,27/09/2023,27/09/2023 20:00,27,9,2023,2000,KL,1,7336.9125,16070,4544.277153
62.124,46.815,0.0024,0.0142,0.0193,0.611,,,,,,,,27/09/2023,27/09/2023 21:00,27,9,2023,2100,KL,1,7336.9125,16070,4544.277153
69.883,54.085,0.0024,0.0221,0.0045,0.825,,,,,,,,27/09/2023,27/09/2023 22:00,27,9,2023,2200,KL,1,7336.9125,16070,4544.277153
65.58,50.461,0.0024,0.0234,0.0018,0.836,,,,,,,,27/09/2023,27/09/2023 23:00,27,9,2023,2300,KL,1,7336.9125,16070,4544.277153
12.787,4.786,0.002,0.0122,0.0005,0.537,,,,,,,,27/10/2023,27/10/2023 00:00,27,10,2023,0000,KL,1,8816.158602,19468,5371.138911
14.51,7.621,0.0017,0.0112,0.0009,0.271,,,,,,,,27/10/2023,27/10/2023 01:00,27,10,2023,0100,KL,1,8816.158602,19468,5371.138911
24.658,18.61,0.0019,0.0104,0.001,0.273,,,,,,,,27/10/2023,27/10/2023 02:00,27,10,2023,0200,KL,1,8816.158602,19468,5371.138911
17.842,10.189,0.0019,0.0097,0.0009,0.281,,,,,,,,27/10/2023,27/10/2023 03:00,27,10,2023,0300,KL,1,8816.158602,19468,5371.138911
28.462,19.437,0.0019,0.0094,0.0005,0.244,,,,,,,,27/10/2023,27/10/2023 04:00,27,10,2023,0400,KL,1,8816.158602,19468,5371.138911
27.584,18.438,0.0019,0.0092,0.0006,0.25,,,,,,,,27/10/2023,27/10/2023 05:00,27,10,2023,0500,KL,1,8816.158602,19468,5371.138911
37.069,23.432,0.0026,0.009,0.0008,1.354,,,,,,,,27/10/2023,27/10/2023 08:00,27,10,2023,0800,KL,1,8816.158602,19468,5371.138911
70.199,55.397,0.0023,0.0115,0.0066,0.884,,,,,,,,27/10/2023,27/10/2023 10:00,27,10,2023,1000,KL,1,8816.158602,19468,5371.138911
26.311,14.521,0.002,0.0131,0.0175,0.678,,,,,,,,27/10/2023,27/10/2023 11:00,27,10,2023,1100,KL,1,8816.158602,19468,5371.138911
30.209,23.679,0.0019,0.0111,0.036,0.421,,,,,,,,27/10/2023,27/10/2023 12:00,27,10,2023,1200,KL,1,8816.158602,19468,5371.138911
